pair,range_expansion,extreme_upper,extreme_lower,consecutive_bars,bars,exhaustions,signals,n_long,n_short,signal_rate,win_rate,mean_return,sharpe,ic,ic_pval,reduction_ratio
USDJPY,1.0,0.85,0.2,3,2049,106,61,30,31,2.977061981454368,55.73770491803278,0.00023132894588617236,17.25721315084045,0.20300380432796516,0.11662540697704699,0.5754716981132075
USDJPY,1.0,0.85,0.2,4,2049,53,30,14,16,1.4641288433382138,50.0,3.213491877501381e-05,2.933536809387806,0.11579185916126233,0.5423094076002268,0.5660377358490566
USDJPY,1.0,0.85,0.15,2,2049,202,109,44,65,5.3196681307955105,54.12844036697248,0.00022633006786364985,15.76338060376324,0.15808149074774833,0.10064554359908802,0.5396039603960396
USDJPY,1.0,0.85,0.15,3,2049,98,55,24,31,2.6842362127867254,54.54545454545454,0.00026415198098261064,19.8439526696582,0.24249487301974085,0.07445412359151812,0.5612244897959183
USDJPY,1.0,0.85,0.15,4,2049,49,27,11,16,1.3177159590043925,48.148148148148145,3.3711615323234805e-05,3.3600276600488317,0.14516431146351821,0.47002151656271685,0.5510204081632653
USDJPY,1.2,0.65,0.35,2,2049,249,145,77,68,7.076622742801367,54.48275862068965,7.341546408161877e-05,6.046603594974355,0.07560815012592387,0.3660710404228186,0.5823293172690763
USDJPY,1.2,0.65,0.35,3,2049,123,69,34,35,3.3674963396778916,53.62318840579711,8.052420869313735e-05,5.68316086858569,0.07568625377611901,0.5365099373541489,0.5609756097560976
USDJPY,1.2,0.65,0.35,4,2049,62,38,21,17,1.8545632015617375,47.368421052631575,-6.175068041065257e-05,-4.889349700589054,-0.05550360474305853,0.7406648682006015,0.6129032258064516
USDJPY,1.2,0.65,0.3,2,2049,239,137,69,68,6.686188384577843,54.01459854014598,6.819794362332441e-05,5.50656521090298,0.07456825727385191,0.3864855276416159,0.5732217573221757
USDJPY,1.2,0.65,0.3,3,2049,117,65,30,35,3.17227916056613,53.84615384615385,8.494292510107334e-05,5.847048096798989,0.0805990826325717,0.5233163021335052,0.5555555555555556
USDJPY,1.2,0.65,0.3,4,2049,58,34,17,17,1.6593460224499756,47.05882352941176,-7.004135658416197e-05,-5.302785892939785,-0.04496886983273166,0.8006305599583724,0.5862068965517241
USDJPY,1.2,0.65,0.25,2,2049,227,126,58,68,6.149341142020498,56.34920634920635,0.00011184499670256996,9.233258836842449,0.11163631266144075,0.21330826812235062,0.5550660792951542
USDJPY,1.2,0.65,0.25,3,2049,113,61,26,35,2.977061981454368,55.73770491803278,0.00017595978199886605,12.96218227625731,0.15627033720890865,0.22910560042082037,0.5398230088495575
USDJPY,1.2,0.65,0.25,4,2049,55,31,14,17,1.5129331381161544,48.38709677419355,2.424826249720051e-07,0.018998357662044385,0.03623568972827803,0.8465484106871246,0.5636363636363636
USDJPY,1.2,0.65,0.2,2,2049,203,109,41,68,5.3196681307955105,55.96330275229357,0.00010666717365746674,8.712690726376028,0.12519856553083678,0.1945787899115467,0.5369458128078818
USDJPY,1.2,0.65,0.2,3,2049,103,56,21,35,2.7330405075646658,55.35714285714286,0.00015533284905955093,11.488101496439484,0.14491118443788675,0.2866069141094726,0.5436893203883495
USDJPY,1.2,0.65,0.2,4,2049,49,28,11,17,1.3665202537823329,50.0,-3.2829203417481366e-05,-2.7171943767103808,0.07694986538877602,0.6971325663400596,0.5714285714285714
USDJPY,1.2,0.65,0.15,2,2049,189,102,34,68,4.978038067349927,55.88235294117647,0.00010858939598778493,9.014232990889447,0.13632475250727422,0.1718663211547484,0.5396825396825397
USDJPY,1.2,0.65,0.15,3,2049,98,53,18,35,2.5866276232308443,56.60377358490566,0.00019043608514416563,14.550235123921235,0.19794083084069808,0.15538344296121642,0.5408163265306123
USDJPY,1.2,0.65,0.15,4,2049,46,26,9,17,1.268911664226452,50.0,-2.4872823810212923e-05,-2.23416337139187,0.10240393057089615,0.6186311680891663,0.5652173913043478
USDJPY,1.2,0.7,0.35,2,2049,242,139,77,62,6.783796974133724,54.67625899280576,9.43316245600582e-05,7.848222001504507,0.08909284098632042,0.2969577684701567,0.5743801652892562
USDJPY,1.2,0.7,0.35,3,2049,119,66,34,32,3.22108345534407,54.54545454545454,0.00010452665363371322,7.295818137122475,0.10025883298851974,0.4231518002511063,0.5546218487394958
USDJPY,1.2,0.7,0.35,4,2049,61,37,21,16,1.805758906783797,48.64864864864865,-4.04245141200527e-05,-3.1858843363181766,-0.03576646146995634,0.8335437201672606,0.6065573770491803
USDJPY,1.2,0.7,0.3,2,2049,232,131,69,62,6.3933626159102,54.19847328244275,9.015245647640316e-05,7.3471391241267545,0.08813899308639135,0.3167889671930358,0.5646551724137931
USDJPY,1.2,0.7,0.3,3,2049,113,62,30,32,3.0258662762323087,54.83870967741935,0.0001107077237349736,7.527386827533933,0.10280036814557868,0.4265626164738417,0.5486725663716814
USDJPY,1.2,0.7,0.3,4,2049,57,33,17,16,1.610541727672035,48.484848484848484,-4.638143305147453e-05,-3.489509828757822,-0.03183916925678084,0.8603771577791979,0.5789473684210527
USDJPY,1.2,0.7,0.25,2,2049,220,120,58,62,5.856515373352855,56.666666666666664,0.00013799435922114318,11.54277675474855,0.1256478677450481,0.17149291082979468,0.5454545454545454
USDJPY,1.2,0.7,0.25,3,2049,109,58,26,32,2.8306490971205465,56.896551724137936,0.00020820923175740387,15.204519787196647,0.17810002378584253,0.18103832736745334,0.5321100917431193
USDJPY,1.2,0.7,0.25,4,2049,54,30,14,16,1.4641288433382138,50.0,2.8611193151232653e-05,2.232437038325481,0.04631674366450493,0.8079760137236562,0.5555555555555556
USDJPY,1.2,0.7,0.2,2,2049,196,103,41,62,5.0268423621278675,56.310679611650485,0.00013683082961822566,11.337392626763663,0.14075652929690735,0.15614413973075356,0.5255102040816326
USDJPY,1.2,0.7,0.2,3,2049,99,53,21,32,2.5866276232308443,56.60377358490566,0.0001894571374968575,13.871771572575176,0.16895935287004069,0.22649767897615083,0.5353535353535354
USDJPY,1.2,0.7,0.2,4,2049,48,27,11,16,1.3177159590043925,51.85185185185185,-2.5332912046900276e-06,-0.20881666145721514,0.08709858687811094,0.665752503415543,0.5625
USDJPY,1.2,0.7,0.15,2,2049,182,96,34,62,4.685212298682284,56.25,0.00014107262409132743,11.912348195179296,0.1524787699718234,0.1380485295396864,0.5274725274725275
USDJPY,1.2,0.7,0.15,3,2049,94,50,18,32,2.440214738897023,57.99999999999999,0.0002287140250527875,17.33609150126861,0.22521165181945205,0.11583809474054109,0.5319148936170213
USDJPY,1.2,0.7,0.15,4,2049,45,25,9,16,1.2201073694485114,52.0,8.165016563892458e-06,0.732593513503397,0.11556254088025607,0.5822649044039645,0.5555555555555556
USDJPY,1.2,0.75,0.35,2,2049,224,127,77,50,6.1981454367984385,53.54330708661418,7.698594222924574e-05,6.244583045072416,0.03297093508374984,0.7128807948704944,0.5669642857142857
USDJPY,1.2,0.75,0.35,3,2049,106,58,34,24,2.8306490971205465,55.172413793103445,0.00010772097612956496,7.159009503825247,0.08573654269495598,0.5222271583098563,0.5471698113207547
USDJPY,1.2,0.75,0.35,4,2049,54,32,21,11,1.5617374328940947,50.0,-3.456381766933289e-05,-2.6019489126040574,-0.06057113921992522,0.7419196226635951,0.5925925925925926
USDJPY,1.2,0.75,0.3,2,2049,214,119,69,50,5.807711078574915,52.94117647058824,7.121924914012548e-05,5.644809896054853,0.034693449963939776,0.7079736782827885,0.5560747663551402
USDJPY,1.2,0.75,0.3,3,2049,100,54,30,24,2.635431918008785,55.55555555555556,0.00011505437680107515,7.41579961039749,0.09325447947246801,0.5024073184038179,0.54
USDJPY,1.2,0.75,0.3,4,2049,50,28,17,11,1.3665202537823329,50.0,-4.0747229774120074e-05,-2.9006732678827527,-0.04979108936920801,0.8013399071847219,0.56
USDJPY,1.2,0.75,0.25,2,2049,202,108,58,50,5.27086383601757,55.55555555555556,0.00012244853662780834,9.935541234596226,0.07147723306519524,0.4622720966328394,0.5346534653465347
USDJPY,1.2,0.75,0.25,3,2049,96,50,26,24,2.440214738897023,57.99999999999999,0.0002285038583523824,15.815736472198306,0.16366929501948724,0.2560722726698436,0.5208333333333334
USDJPY,1.2,0.75,0.25,4,2049,47,25,14,11,1.2201073694485114,52.0,4.992002606241108e-05,3.6753176710098185,0.02234950781338371,0.9155511002398719,0.5319148936170213
USDJPY,1.2,0.75,0.2,2,2049,178,91,41,50,4.4411908247925815,54.94505494505495,0.00011822740988948748,9.445597612674645,0.0882851833260251,0.4053122570490214,0.5112359550561798
USDJPY,1.2,0.75,0.2,3,2049,86,45,21,24,2.1961932650073206,57.77777777777777,0.00020867301695606983,14.395317066426058,0.15434146367144486,0.3113941854521588,0.5232558139534884
USDJPY,1.2,0.75,0.2,4,2049,41,22,11,11,1.0736944851146901,54.54545454545454,1.4602999749848486e-05,1.1317283012640709,0.050152480397033676,0.8245912039778762,0.5365853658536586
USDJPY,1.2,0.75,0.15,2,2049,164,84,34,50,4.099560761346998,54.761904761904766,0.00012152489002420894,9.875664265066337,0.09702628151067913,0.3799382692625239,0.5121951219512195
USDJPY,1.2,0.75,0.15,3,2049,81,42,18,24,2.049780380673499,59.523809523809526,0.0002567799697221207,18.315646701185685,0.20640772023280107,0.189695508902123,0.5185185185185185
USDJPY,1.2,0.75,0.15,4,2049,38,20,9,11,0.9760858955588092,55.00000000000001,2.9689513556030445e-05,2.5143572408558574,0.07843304784240031,0.7423940776931331,0.5263157894736842
USDJPY,1.2,0.8,0.35,2,2049,213,120,77,43,5.856515373352855,53.333333333333336,8.786565132914795e-05,7.104234761585688,0.02383079201937603,0.7961310041717294,0.5633802816901409
USDJPY,1.2,0.8,0.35,3,2049,100,54,34,20,2.635431918008785,53.70370370370371,0.00012447014176309918,8.264134649860125,0.08857667790127052,0.5241727711375789,0.54
USDJPY,1.2,0.8,0.35,4,2049,51,30,21,9,1.4641288433382138,50.0,2.7872839716850765e-05,2.158356523474217,0.004201940315752688,0.982418378631063,0.5882352941176471
USDJPY,1.2,0.8,0.3,2,2049,203,112,69,43,5.4660810151293315,52.67857142857143,8.251566200052213e-05,6.509058212925668,0.025837026781927713,0.7868440505218505,0.5517241379310345
USDJPY,1.2,0.8,0.3,3,2049,94,50,30,20,2.440214738897023,54.0,0.00013373014773901293,8.59123770100776,0.09901475429766743,0.4939022220307437,0.5319148936170213
USDJPY,1.2,0.8,0.3,4,2049,47,26,17,9,1.268911664226452,50.0,3.081942012495436e-05,2.2488937743260116,0.016169041669088866,0.9375127837215703,0.5531914893617021
USDJPY,1.2,0.8,0.25,2,2049,191,101,58,43,4.929233772571987,55.44554455445545,0.00013852579655630542,11.206256712969385,0.0631873497016529,0.5301687507811578,0.5287958115183246
USDJPY,1.2,0.8,0.25,3,2049,90,46,26,20,2.2449975597852614,56.52173913043478,0.00025866878168068934,17.9973292269282,0.16846277155793798,0.263077302972081,0.5111111111111111
USDJPY,1.2,0.8,0.25,4,2049,44,23,14,9,1.1224987798926307,52.17391304347826,0.00013870556558628054,10.654838407632703,0.09401267913629437,0.6696176818771837,0.5227272727272727
USDJPY,1.2,0.8,0.2,2,2049,167,84,41,43,4.099560761346998,54.761904761904766,0.00013720664043246318,10.908863934226815,0.08005225434683652,0.46915144723865065,0.5029940119760479
USDJPY,1.2,0.8,0.2,3,2049,80,41,21,20,2.0009760858955588,56.09756097560976,0.00024058187323696906,16.67929552394752,0.1649572197684645,0.3027008510225779,0.5125
USDJPY,1.2,0.8,0.2,4,2049,38,20,11,9,0.9760858955588092,55.00000000000001,0.0001131746675710421,9.292347959588504,0.13072174640400053,0.5827793792013255,0.5263157894736842
USDJPY,1.2,0.8,0.15,2,2049,153,77,34,43,3.7579306979014153,54.54545454545454,0.0001425292760833389,11.538683302452743,0.0847218314930473,0.46380862478606577,0.5032679738562091
USDJPY,1.2,0.8,0.15,3,2049,75,38,18,20,1.8545632015617375,57.89473684210527,0.00029627183600056995,21.373027345213213,0.21147492693377323,0.2024707048157311,0.5066666666666667
USDJPY,1.2,0.8,0.15,4,2049,35,18,9,9,0.8784773060029283,55.55555555555556,0.00014088986822471025,13.132775682261162,0.16062314155080887,0.5243214314267924,0.5142857142857142
USDJPY,1.2,0.85,0.35,2,2049,205,116,77,39,5.661298194241093,52.58620689655172,6.603539928563685e-05,5.37458519261853,-0.013351719203651448,0.8868814204077206,0.5658536585365853
USDJPY,1.2,0.85,0.35,3,2049,95,51,34,17,2.4890190336749636,52.94117647058824,0.00010743460151634429,7.054303630881959,0.06499319183853536,0.650464388464889,0.5368421052631579
USDJPY,1.2,0.85,0.35,4,2049,50,30,21,9,1.4641288433382138,50.0,2.7872839716850765e-05,2.158356523474217,0.004201940315752688,0.982418378631063,0.6
USDJPY,1.2,0.85,0.3,2,2049,195,108,69,39,5.27086383601757,51.85185185185185,5.88702064971722e-05,4.671821243097701,-0.012057665945811993,0.901431399522431,0.5538461538461539
USDJPY,1.2,0.85,0.3,3,2049,89,47,30,17,2.2938018545632017,53.191489361702125,0.0001158358384909968,7.3423167239747515,0.07508165489625801,0.6159613799946166,0.5280898876404494
USDJPY,1.2,0.85,0.3,4,2049,46,26,17,9,1.268911664226452,50.0,3.081942012495436e-05,2.2488937743260116,0.016169041669088866,0.9375127837215703,0.5652173913043478
USDJPY,1.2,0.85,0.25,2,2049,183,97,58,39,4.7340165934602245,54.63917525773196,0.00011450859391570069,9.324252550689254,0.024780473940230252,0.8096074701834742,0.5300546448087432
USDJPY,1.2,0.85,0.25,3,2049,85,43,26,17,2.09858467545144,55.81395348837209,0.00024782653440553283,17.023530619246063,0.14181763183918986,0.364325385288293,0.5058823529411764
USDJPY,1.2,0.85,0.25,4,2049,43,23,14,9,1.1224987798926307,52.17391304347826,0.00013870556558628054,10.654838407632703,0.09401267913629437,0.6696176818771837,0.5348837209302325
USDJPY,1.2,0.85,0.2,2,2049,159,80,41,39,3.904343582235237,53.75,0.00010801982442453783,8.648201840370806,0.043859669955276064,0.6992710270063278,0.5031446540880503
USDJPY,1.2,0.85,0.2,3,2049,75,38,21,17,1.8545632015617375,55.26315789473685,0.00022688510065373512,15.503528757898815,0.14237881216697623,0.3938149979154324,0.5066666666666667
USDJPY,1.2,0.85,0.2,4,2049,37,20,11,9,0.9760858955588092,55.00000000000001,0.0001131746675710421,9.292347959588504,0.13072174640400053,0.5827793792013255,0.5405405405405406
USDJPY,1.2,0.85,0.15,2,2049,145,73,34,39,3.5627135187896535,53.42465753424658,0.00011083537556237282,9.052187344203482,0.04691797436956735,0.6934587422541274,0.503448275862069
USDJPY,1.2,0.85,0.15,3,2049,70,35,18,17,1.7081503172279162,57.14285714285714,0.0002861744797185103,20.355053408540797,0.1867897929731142,0.2826336696096445,0.5
USDJPY,1.2,0.85,0.15,4,2049,34,18,9,9,0.8784773060029283,55.55555555555556,0.00014088986822471025,13.132775682261162,0.16062314155080887,0.5243214314267924,0.5294117647058824
USDJPY,1.5,0.65,0.35,2,2049,139,87,49,38,4.24597364568082,54.02298850574713,4.460915640617351e-05,3.319638671161603,0.03691222414046994,0.7342856401185978,0.6258992805755396
USDJPY,1.5,0.65,0.35,3,2049,69,41,21,20,2.0009760858955588,53.65853658536586,6.676720365533117e-05,4.202607229021307,0.06598288790738582,0.6818954675001031,0.5942028985507246
USDJPY,1.5,0.65,0.35,4,2049,33,22,14,8,1.0736944851146901,40.909090909090914,-0.00021608363659060675,-16.59992033798638,-0.22340830077543727,0.3175926150225568,0.6666666666666666
USDJPY,1.5,0.65,0.3,2,2049,134,84,46,38,4.099560761346998,53.57142857142857,4.240036255271864e-05,3.1032731324006737,0.03551189930761805,0.748440565221498,0.6268656716417911
USDJPY,1.5,0.65,0.3,3,2049,65,39,19,20,1.903367496339678,53.84615384615385,6.63652867316511e-05,4.078070899062303,0.050138312850678025,0.7618006637378141,0.6
USDJPY,1.5,0.65,0.3,4,2049,31,20,12,8,0.9760858955588092,40.0,-0.0002451524586163767,-18.07461571154706,-0.23009750575655633,0.3290900273130819,0.6451612903225806
USDJPY,1.5,0.65,0.25,2,2049,125,76,38,38,3.709126403123475,56.57894736842105,0.00011407033345680577,8.643792807743962,0.08637012110625192,0.4581683805355925,0.608
USDJPY,1.5,0.65,0.25,3,2049,61,35,15,20,1.7081503172279162,57.14285714285714,0.00022287150722558442,14.917809446005592,0.16578196563775852,0.3412145999051718,0.5737704918032787
USDJPY,1.5,0.65,0.25,4,2049,28,17,9,8,0.8296730112249878,41.17647058823529,-0.00014788976982893498,-11.311772910599078,-0.16839382851364088,0.5182407760594693,0.6071428571428571
USDJPY,1.5,0.65,0.2,2,2049,109,64,26,38,3.1234748657881894,59.375,0.0001521688916598131,11.164920177840344,0.15499857559833863,0.22134619606110564,0.5871559633027523
USDJPY,1.5,0.65,0.2,3,2049,55,33,13,20,1.610541727672035,60.60606060606061,0.0002738486292611103,18.13094921896461,0.23447254757350774,0.189046823225507,0.6
USDJPY,1.5,0.65,0.2,4,2049,24,15,7,8,0.7320644216691069,46.666666666666664,-8.51749382913806e-05,-6.2365747450798885,-0.06185895741317418,0.8266479231312032,0.625
USDJPY,1.5,0.65,0.15,2,2049,102,59,21,38,2.8794533918984873,59.32203389830508,0.0001614033033713814,11.874675082693564,0.18500759688882182,0.1606741190728089,0.5784313725490197
USDJPY,1.5,0.65,0.15,3,2049,54,32,12,20,1.5617374328940947,62.5,0.00033643959692237005,23.029645014032315,0.3076095835860425,0.08677172629354658,0.5925925925925926
USDJPY,1.5,0.65,0.15,4,2049,23,14,6,8,0.6832601268911664,50.0,3.224559010917798e-05,2.517614800670039,0.0716114874039433,0.807792183211688,0.6086956521739131
USDJPY,1.5,0.7,0.35,2,2049,133,82,49,33,4.0019521717911175,53.65853658536586,6.703696702667824e-05,5.027637293998229,0.03834837114243583,0.7323102303283178,0.6165413533834586
USDJPY,1.5,0.7,0.35,3,2049,66,39,21,18,1.903367496339678,53.84615384615385,8.280064760780325e-05,5.120239767505095,0.08226127456606228,0.6185880010499497,0.5909090909090909
USDJPY,1.5,0.7,0.35,4,2049,33,22,14,8,1.0736944851146901,40.909090909090914,-0.00021608363659060675,-16.59992033798638,-0.22340830077543727,0.3175926150225568,0.6666666666666666
USDJPY,1.5,0.7,0.3,2,2049,128,79,46,33,3.8555392874572965,53.16455696202531,6.554006510479604e-05,4.829211198621776,0.038268492933927686,0.7377465668809398,0.6171875
USDJPY,1.5,0.7,0.3,3,2049,62,37,19,18,1.805758906783797,54.054054054054056,8.32436780910849e-05,5.018510494282752,0.06583818859179943,0.698642806412766,0.5967741935483871
USDJPY,1.5,0.7,0.3,4,2049,31,20,12,8,0.9760858955588092,40.0,-0.0002451524586163767,-18.07461571154706,-0.23009750575655633,0.3290900273130819,0.6451612903225806
USDJPY,1.5,0.7,0.25,2,2049,119,71,38,33,3.465104929233773,56.33802816901409,0.00014486450748686986,11.118959365301592,0.0881874044483343,0.4645854253500476,0.5966386554621849
USDJPY,1.5,0.7,0.25,3,2049,58,33,15,18,1.610541727672035,57.57575757575758,0.0002512809896888244,16.538489640187475,0.1789584973977198,0.31902035295518105,0.5689655172413793
USDJPY,1.5,0.7,0.25,4,2049,28,17,9,8,0.8296730112249878,41.17647058823529,-0.00014788976982893498,-11.311772910599078,-0.16839382851364088,0.5182407760594693,0.6071428571428571
USDJPY,1.5,0.7,0.2,2,2049,103,59,26,33,2.8794533918984873,59.32203389830508,0.00019245497889963659,14.310802477361136,0.15837420520871548,0.23089918479104118,0.5728155339805825
USDJPY,1.5,0.7,0.2,3,2049,52,31,13,18,1.5129331381161544,61.29032258064516,0.00030737982814362544,20.008192715383462,0.24849977213699162,0.1776623891984045,0.5961538461538461
USDJPY,1.5,0.7,0.2,4,2049,24,15,7,8,0.7320644216691069,46.666666666666664,-8.51749382913806e-05,-6.2365747450798885,-0.06185895741317418,0.8266479231312032,0.625
USDJPY,1.5,0.7,0.15,2,2049,96,54,21,33,2.635431918008785,59.25925925925925,0.00020627462199559302,15.412839500811247,0.18888889616868618,0.17133848952987116,0.5625
USDJPY,1.5,0.7,0.15,3,2049,51,30,12,18,1.4641288433382138,63.33333333333333,0.00037526123361171965,25.316339489278043,0.32230553093499514,0.08238299161554731,0.5882352941176471
USDJPY,1.5,0.7,0.15,4,2049,23,14,6,8,0.6832601268911664,50.0,3.224559010917798e-05,2.517614800670039,0.0716114874039433,0.807792183211688,0.6086956521739131
USDJPY,1.5,0.75,0.35,2,2049,125,75,49,26,3.6603221083455346,52.0,4.6696458987797546e-05,3.4311484509271173,-0.03235364841181838,0.7828884324107911,0.6
USDJPY,1.5,0.75,0.35,3,2049,61,35,21,14,1.7081503172279162,54.285714285714285,9.730808786872888e-05,5.798157162848293,0.09239452382336495,0.5975733870311407,0.5737704918032787
USDJPY,1.5,0.75,0.35,4,2049,31,20,14,6,0.9760858955588092,45.0,-0.0001707768822908129,-12.777704594949375,-0.17029701733693417,0.4728666233019261,0.6451612903225806
USDJPY,1.5,0.75,0.3,2,2049,120,72,46,26,3.513909224011713,51.388888888888886,4.420650376633454e-05,3.185757572009328,-0.029218217895189795,0.8075113895620766,0.6
USDJPY,1.5,0.75,0.3,3,2049,57,33,19,14,1.610541727672035,54.54545454545454,9.868405782034319e-05,5.714278940520568,0.07727101252333977,0.6690788120411778,0.5789473684210527
USDJPY,1.5,0.75,0.3,4,2049,29,18,12,6,0.8784773060029283,44.44444444444444,-0.00019804148961946908,-14.129869612578949,-0.18172434016970185,0.47048882432161454,0.6206896551724138
USDJPY,1.5,0.75,0.25,2,2049,111,64,38,26,3.1234748657881894,54.6875,0.00012954036186664,9.705761727801098,0.015499857559833866,0.9032457489059936,0.5765765765765766
USDJPY,1.5,0.75,0.25,3,2049,53,29,15,14,1.4153245485602732,58.620689655172406,0.0002920286371873237,18.506182276665317,0.18145294174531093,0.3461805083330762,0.5471698113207547
USDJPY,1.5,0.75,0.25,4,2049,26,15,9,6,0.7320644216691069,46.666666666666664,-7.838824852765361e-05,-5.815912996101169,-0.1259881576697424,0.6545801615949524,0.5769230769230769
USDJPY,1.5,0.75,0.2,2,2049,95,52,26,26,2.537823328452904,57.692307692307686,0.00018000090159568766,12.956100686596047,0.08200573595726393,0.5632969105840349,0.5473684210526316
USDJPY,1.5,0.75,0.2,3,2049,47,27,13,14,1.3177159590043925,62.96296296296296,0.0003594567589316138,22.49758478040748,0.24743582965269673,0.21337604305282273,0.574468085106383
USDJPY,1.5,0.75,0.2,4,2049,22,13,7,6,0.634455832113226,53.84615384615385,4.667560369721645e-06,0.33063609990122245,-0.04123930494211612,0.8935897294005697,0.5909090909090909
USDJPY,1.5,0.75,0.15,2,2049,88,47,21,26,2.2938018545632017,57.446808510638306,0.0001945538875672175,14.02613471566877,0.10726886469379777,0.47296048122600415,0.5340909090909091
USDJPY,1.5,0.75,0.15,3,2049,46,26,12,14,1.268911664226452,65.38461538461539,0.00043978441642510667,28.655717064405287,0.3188935899216566,0.11231998063751374,0.5652173913043478
USDJPY,1.5,0.75,0.15,4,2049,21,12,6,6,0.5856515373352855,58.333333333333336,0.0001491450517254652,11.491143948807736,0.0965609099170535,0.7652991785768646,0.5714285714285714
USDJPY,1.5,0.8,0.35,2,2049,121,72,49,23,3.513909224011713,52.77777777777778,7.67763061081703e-05,5.680651222364096,-0.007883167420317343,0.9475997886804337,0.5950413223140496
USDJPY,1.5,0.8,0.35,3,2049,58,33,21,12,1.610541727672035,54.54545454545454,0.00015101940729038294,9.08314941192974,0.14554543410686485,0.4189907804298529,0.5689655172413793
USDJPY,1.5,0.8,0.35,4,2049,30,19,14,5,0.9272816007808687,47.368421052631575,-7.651272162159224e-05,-6.095971860794174,-0.04364357804719848,0.8591890121617094,0.6333333333333333
USDJPY,1.5,0.8,0.3,2,2049,116,69,46,23,3.3674963396778916,52.17391304347826,7.54859114040512e-05,5.47303456065893,-0.004630901755413433,0.9698753714474102,0.5948275862068966
USDJPY,1.5,0.8,0.3,3,2049,54,31,19,12,1.5129331381161544,54.83870967741935,0.00015594939591124038,9.099512458311208,0.1332784974957958,0.47475288618375666,0.5740740740740741
USDJPY,1.5,0.8,0.3,4,2049,28,17,12,5,0.8296730112249878,47.05882352941176,-9.42912281261434e-05,-7.134229068182308,-0.052704627669472995,0.840782117959136,0.6071428571428571
USDJPY,1.5,0.8,0.25,2,2049,107,61,38,23,2.977061981454368,55.73770491803278,0.0001691187340191542,12.834527764954311,0.04226551036953271,0.7463774771112669,0.5700934579439252
USDJPY,1.5,0.8,0.25,3,2049,50,27,15,12,1.3177159590043925,59.25925925925925,0.00037209954976331536,24.288275543730208,0.23923718823467274,0.22942591585938682,0.54
USDJPY,1.5,0.8,0.25,4,2049,25,14,9,5,0.6832601268911664,50.0,5.61408719350858e-05,4.6257345664075,0.018490006540840973,0.9499754830259446,0.56
USDJPY,1.5,0.8,0.2,2,2049,91,49,26,23,2.3914104441190824,59.183673469387756,0.00023236135711590214,16.97753293296573,0.10987983707358565,0.4523019089323369,0.5384615384615384
USDJPY,1.5,0.8,0.2,3,2049,44,25,13,12,1.2201073694485114,64.0,0.000451327594253228,29.256615745493693,0.31088091417902924,0.13038329621820155,0.5681818181818182
USDJPY,1.5,0.8,0.2,4,2049,21,12,7,5,0.5856515373352855,58.333333333333336,0.0001685395183176989,13.56216892288432,0.1224132957852822,0.7046869423878513,0.5714285714285714
USDJPY,1.5,0.8,0.15,2,2049,84,44,21,23,2.1473889702293802,59.09090909090909,0.0002538566438946061,18.632539246426525,0.1343717089832105,0.3845109673367112,0.5238095238095238
USDJPY,1.5,0.8,0.15,3,2049,43,24,12,12,1.171303074670571,66.66666666666666,0.0005421771746762458,37.173498064385505,0.38523472987446145,0.06302728226497593,0.5581395348837209
USDJPY,1.5,0.8,0.15,4,2049,20,11,6,5,0.5368472425573451,63.63636363636363,0.0003410487777919625,33.29450915656017,0.28867513459481287,0.3892831424762113,0.55
USDJPY,1.5,0.85,0.35,2,2049,119,70,49,21,3.4163006344558324,51.42857142857142,5.1647974314701044e-05,3.829484014593643,-0.057857609191352265,0.6342494216137227,0.5882352941176471
USDJPY,1.5,0.85,0.35,3,2049,57,32,21,11,1.5617374328940947,53.125,0.00014727042085354788,8.719374508909443,0.1389573193868873,0.44816475400577765,0.5614035087719298
USDJPY,1.5,0.85,0.35,4,2049,30,19,14,5,0.9272816007808687,47.368421052631575,-7.651272162159224e-05,-6.095971860794174,-0.04364357804719848,0.8591890121617094,0.6333333333333333
USDJPY,1.5,0.85,0.3,2,2049,114,67,46,21,3.269887750122011,50.74626865671642,4.9193911180900664e-05,3.5723156870691386,-0.05323847589059749,0.6687395620473502,0.5877192982456141
USDJPY,1.5,0.85,0.3,3,2049,53,30,19,11,1.4641288433382138,53.333333333333336,0.00015211480999931156,8.727704327647336,0.1318625828830614,0.4873095745051089,0.5660377358490566
USDJPY,1.5,0.85,0.3,4,2049,28,17,12,5,0.8296730112249878,47.05882352941176,-9.42912281261434e-05,-7.134229068182308,-0.052704627669472995,0.840782117959136,0.6071428571428571
USDJPY,1.5,0.85,0.25,2,2049,105,59,38,21,2.8794533918984873,54.23728813559322,0.00014243571080354604,10.820219494924753,-0.010393685218473137,0.9377251863002001,0.5619047619047619
USDJPY,1.5,0.85,0.25,3,2049,49,26,15,11,1.268911664226452,57.692307692307686,0.00037598849501309264,24.068991758429878,0.23354968324845687,0.2508557757933551,0.5306122448979592
USDJPY,1.5,0.85,0.25,4,2049,25,14,9,5,0.6832601268911664,50.0,5.61408719350858e-05,4.6257345664075,0.018490006540840973,0.9499754830259446,0.56
USDJPY,1.5,0.85,0.2,2,2049,89,47,26,21,2.2938018545632017,57.446808510638306,0.0002015568225727663,14.693855558212382,0.0599443655641811,0.6889709022163513,0.5280898876404494
